"date","site_name","lon","lat","ST_obs","W_obs","W_new","W_sca","W_dca","IGBP","VOD","OM_","d_W_new","d_W_sca","d_W_dca","TB_v","TB_h","OM_new","OP_new","etr_inv","clay_inv","silt_inv","sand_inv"
2018-06-02,"Aniak",-159.58,61.58,NA,0.32,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-06-03,"Aniak",-159.58,61.58,13.1454737288668,0.32,0,0.243334057153619,0.351890827689573,7,0.244564043659496,0.212782420349121,-0.32,-0.0766659428463814,0.0318908276895732,240.86093013537,227.310851651778,NA,NA,13.4032834384596,0.21,0.39,0.4
2018-06-04,"Aniak",-159.58,61.58,12.3108341102985,0.31,0,0.248573459012368,0.36880695547703,7,0.246635338506816,0.212782420349121,-0.31,-0.0614265409876324,0.0588069554770301,239.668292262713,226.945235098347,NA,NA,13.7746487156672,0.21,0.39,0.4
2018-06-05,"Aniak",-159.58,61.58,14.2672891848574,0.31,0,0.234500242099622,0.36260489358829,7,0.248745830173974,0.212782420349121,-0.31,-0.0754997579003782,0.0526048935882904,243.22472840969,231.727775727056,NA,NA,12.8202062086943,0.21,0.39,0.4
2018-06-06,"Aniak",-159.58,61.58,15.077616425873,0.31,0,0.242598949924903,0.387966088121847,7,0.251006698477877,0.212782420349121,-0.31,-0.0674010500750966,0.0779660881218472,242.964332729413,233.755087702177,NA,NA,13.4022247551111,0.21,0.39,0.4
2018-06-07,"Aniak",-159.58,61.58,15.6842539771651,0.32,0,0.245321129873208,0.381863907282963,7,0.253308592908583,0.212782420349121,-0.32,-0.0746788701267922,0.0618639072829629,243.209811639923,232.689627643789,NA,NA,13.4644782072119,0.21,0.39,0.4
2018-06-08,"Aniak",-159.58,61.58,14.5390873460371,0.31,0,0.238554015597805,0.352660122179991,7,0.255654612615655,0.212782420349121,-0.31,-0.0714459844021955,0.0426601221799905,243.402178038641,231.617998042351,NA,NA,13.2174216793136,0.21,0.39,0.4
2018-06-09,"Aniak",-159.58,61.58,NA,0.3,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-06-10,"Aniak",-159.58,61.58,NA,0.3,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-06-11,"Aniak",-159.58,61.58,15.385736906184,0.3,0,0.249662888676291,0.369128096148319,7,0.262944216816055,0.212782420349121,-0.3,-0.0503371113237085,0.0691280961483191,243.023758761981,230.660696613205,NA,NA,13.7817381913726,0.21,0.39,0.4
2018-06-12,"Aniak",-159.58,61.58,14.2188795578237,0.29,0,0.237797540031401,0.356471594274194,7,0.26546077865979,0.212782420349121,-0.29,-0.0522024599685992,0.0664715942741941,243.841972343257,232.594954930661,NA,NA,13.0449176545459,0.21,0.39,0.4
2018-06-13,"Aniak",-159.58,61.58,15.340109745925,0.29,0,0.230580369654958,0.343319162334778,7,0.268016994211351,0.212782420349121,-0.29,-0.0594196303450418,0.0533191623347778,245.760396343373,234.091103279026,NA,NA,12.5298023340307,0.21,0.39,0.4
2018-06-14,"Aniak",-159.58,61.58,15.7049354776318,0.29,0,0.233193094321904,0.349919733457218,7,0.27061670153059,0.212782420349121,-0.29,-0.0568069056780962,0.0599197334572181,246.056919741644,235.274275277445,NA,NA,12.7544313721548,0.21,0.39,0.4
2018-06-15,"Aniak",-159.58,61.58,16.0020023125819,0.28,0,0.226045005178011,0.333332621793627,7,0.273256473069145,0.212782420349121,-0.28,-0.0539549948219892,0.0533326217936272,247.350688942495,236.160022584812,NA,NA,12.3452121152546,0.21,0.39,0.4
2018-06-16,"Aniak",-159.58,61.58,15.307061333574,0.28,0,0.227684253343244,0.332923378828793,7,0.274548989189079,0.212782420349121,-0.28,-0.0523157466567556,0.0529233788287927,246.742351125534,235.793771232514,NA,NA,12.3603688996054,0.21,0.39,0.4
2018-06-17,"Aniak",-159.58,61.58,14.4513831325523,0.3,0,0.226352838096866,0.332565408532556,7,0.275850487691724,0.212782420349121,-0.3,-0.0736471619031343,0.032565408532556,246.306442323765,236.051639108826,NA,NA,12.3882654532243,0.21,0.39,0.4
2018-06-18,"Aniak",-159.58,61.58,NA,0.3,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-06-19,"Aniak",-159.58,61.58,14.3997209840701,0.31,0,0.237026161190849,0.336316096926037,7,0.278494494603491,0.212782420349121,-0.31,-0.0729738388091511,0.0263160969260371,245.090656920386,233.133248610701,NA,NA,13.0031821727725,0.21,0.39,0.4
2018-06-20,"Aniak",-159.58,61.58,14.569850566459,0.3,0,0.222967513482491,0.331581630327035,7,0.279845156080052,0.212782420349121,-0.3,-0.0770324865175086,0.0315816303270354,246.889131208654,237.197305641321,NA,NA,12.1558090080549,0.21,0.39,0.4
2018-06-21,"Aniak",-159.58,61.58,14.6071483535967,0.3,0,0.220836162872416,0.327955642097514,7,0.281192321985545,0.212782420349121,-0.3,-0.0791638371275842,0.0279556420975143,247.247163414741,237.249189602035,NA,NA,12.0337098601194,0.21,0.39,0.4
2018-06-22,"Aniak",-159.58,61.58,14.6031520499819,0.3,0,0.219814168374535,0.315611235942842,7,0.282559562912298,0.212782420349121,-0.3,-0.0801858316254654,0.0156112359428418,247.642683331727,237.003655355523,NA,NA,11.981021713939,0.21,0.39,0.4
2018-06-23,"Aniak",-159.58,61.58,14.870109150805,0.29,0,0.21053059834871,0.303001098598174,7,0.283937793432895,0.212782420349121,-0.29,-0.0794694016512901,0.0130010985981739,249.149348138452,238.323650550705,NA,NA,11.4004636476109,0.21,0.39,0.4
2018-06-24,"Aniak",-159.58,61.58,15.3867165179715,0.29,0,0.217482438878313,0.316096175598846,7,0.285333366956056,0.212782420349121,-0.29,-0.0725175611216867,0.0260961755988457,248.732372320275,237.447118749328,NA,NA,11.8425793728487,0.21,0.39,0.4
2018-06-25,"Aniak",-159.58,61.58,16.396531342041,0.29,0,0.209730552622316,0.309911430182573,7,0.286734551673368,0.212782420349121,-0.29,-0.0802694473776838,0.0199114301825735,250.749473222525,241.2715427664,NA,NA,11.4149064709195,0.21,0.39,0.4
2018-06-26,"Aniak",-159.58,61.58,NA,0.28,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-06-27,"Aniak",-159.58,61.58,15.0900304294789,0.28,0,0.20362307327011,NA,7,0.29121191982584,0.212782420349121,-0.28,-0.0763769267298904,NA,NA,240.995352647224,NA,NA,11.3079063930536,0.21,0.39,0.4
2018-06-28,"Aniak",-159.58,61.58,15.3491174561823,0.28,0,0.195324241002746,0.298791008551951,7,0.290900933693384,0.212782420349121,-0.28,-0.0846757589972541,0.018791008551951,250.831825621318,241.929295500757,NA,NA,10.467433891238,0.21,0.39,0.4
2018-06-29,"Aniak",-159.58,61.58,16.9566120643519,0.28,0,0.212840941899779,0.283230202611728,7,0.294260654241899,0.212782420349121,-0.28,-0.067159058100221,0.00323020261172846,251.86596862477,242.394178896576,NA,NA,11.6010371653887,0.21,0.39,0.4
2018-06-30,"Aniak",-159.58,61.58,17.3243913440509,0.28,0,0.190925119023221,0.325457815111913,7,0.295789440884928,0.212782420349121,-0.28,-0.0890748809767787,0.045457815111913,250.991792302673,244.30042946456,NA,NA,10.2849883658908,0.21,0.39,0.4
2018-07-01,"Aniak",-159.58,61.58,16.8661944980846,0.29,0,0.19624755863254,0.279455275507445,7,0.297343328245398,0.212782420349121,-0.29,-0.0937524413674595,-0.0105447244925547,254.458380801777,243.966715037912,NA,NA,10.8531865867313,0.21,0.39,0.4
2018-07-02,"Aniak",-159.58,61.58,17.5952666483793,0.28,0,0.196381390531786,NA,7,0.29890303803649,0.212782420349121,-0.28,-0.0836186094682138,NA,NA,243.652152526657,NA,NA,10.8830443531554,0.21,0.39,0.4
2018-07-03,"Aniak",-159.58,61.58,NA,0.28,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-07-04,"Aniak",-159.58,61.58,17.2460871721956,0.27,0,0.205609214491058,NA,7,0.30206602863602,0.212782420349121,-0.27,-0.0643907855089418,NA,NA,245.359266919033,NA,NA,11.8818523356738,0.21,0.39,0.4
2018-07-05,"Aniak",-159.58,61.58,17.8993366416723,0.27,0,0.191875090684905,0.318499330710554,7,0.302145209795966,0.212782420349121,-0.27,-0.0781249093150945,0.0484993307105536,252.543958044918,244.645768158658,NA,NA,10.3653873079706,0.21,0.39,0.4
2018-07-06,"Aniak",-159.58,61.58,19.2826234134516,0.27,0,0.201303912678732,0.280223208675445,7,0.300519723924272,0.212782420349121,-0.27,-0.0686960873212683,0.0102232086754447,255.229464892027,246.070543076862,NA,NA,11.1564150438812,0.21,0.39,0.4
2018-07-07,"Aniak",-159.58,61.58,NA,0.27,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-07-08,"Aniak",-159.58,61.58,15.2954625035773,0.28,0,0.213578371296982,NA,7,0.302380698621952,0.212782420349121,-0.28,-0.0664216287030177,NA,NA,240.85960345915,NA,NA,12.2446693001386,0.21,0.39,0.4
2018-07-09,"Aniak",-159.58,61.58,14.7343274260842,0.31,0,0.197062783817166,0.323961698457496,7,0.30246809363977,0.212782420349121,-0.31,-0.112937216182834,0.0139616984574958,249.912518687639,241.559299734919,NA,NA,10.6622783228177,0.21,0.39,0.4
2018-07-10,"Aniak",-159.58,61.58,14.5210001425103,0.31,0,0.213449651970311,0.289226195804634,7,0.302539510634884,0.212782420349121,-0.31,-0.0965503480296891,-0.0207738041953664,251.753760200309,238.356859435158,NA,NA,11.5902816590205,0.21,0.39,0.4
2018-07-11,"Aniak",-159.58,61.58,NA,0.3,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-07-12,"Aniak",-159.58,61.58,14.7068611823914,0.3,0,0.208964154284354,NA,7,0.302703349822377,0.212782420349121,-0.3,-0.091035845715646,NA,NA,241.848003294592,NA,NA,11.8657351356972,0.21,0.39,0.4
2018-07-13,"Aniak",-159.58,61.58,14.4077069470701,0.29,0,0.190698103568044,0.314649215253856,7,0.302786092006215,0.212782420349121,-0.29,-0.0993018964319561,0.0246492152538563,250.158590901756,242.692452486888,NA,NA,10.2975363953157,0.21,0.39,0.4
2018-07-14,"Aniak",-159.58,61.58,15.2536070585943,0.29,0,0.203105600717496,0.280530959680978,7,0.301083702962697,0.212782420349121,-0.29,-0.086894399282504,-0.00946904031902157,252.331591616985,241.60766925831,NA,NA,11.013055298612,0.21,0.39,0.4
2018-07-15,"Aniak",-159.58,61.58,14.8374481833255,0.31,0,0.222893395988915,0.302314361569771,7,0.30311129775486,0.212782420349121,-0.31,-0.087106604011085,-0.00768563843022879,251.172319334014,239.152308150963,NA,NA,12.1600440636235,0.21,0.39,0.4
2018-07-16,"Aniak",-159.58,61.58,14.7082513022023,0.3,0,0.193181117431349,0.330248520084456,7,0.303356038551844,0.212782420349121,-0.3,-0.106818882568651,0.0302485200844563,248.554468250867,242.619985387375,NA,NA,10.4409869212638,0.21,0.39,0.4
2018-07-17,"Aniak",-159.58,61.58,16.0745502386617,0.32,0,0.198045251260054,0.282917906772514,7,0.303601577027567,0.212782420349121,-0.32,-0.121954748739946,-0.0370820932274855,252.248512272031,242.546945033254,NA,NA,11.0298644896324,0.21,0.39,0.4
2018-07-18,"Aniak",-159.58,61.58,17.4965412787524,0.3,0,0.200840877836514,0.291011024833116,7,0.303846343005372,0.212782420349121,-0.3,-0.0991591221634861,-0.00898897516688385,252.808695905192,245.3274274152,NA,NA,11.2636580876561,0.21,0.39,0.4
2018-07-19,"Aniak",-159.58,61.58,NA,0.29,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-07-20,"Aniak",-159.58,61.58,19.3869977972714,0.29,0,0.191418208061053,NA,7,0.304340753302228,0.212782420349121,-0.29,-0.0985817919389465,NA,NA,248.289690182904,NA,NA,10.8406083276078,0.21,0.39,0.4
2018-07-21,"Aniak",-159.58,61.58,19.7378578435115,0.28,0,0.189236915470499,0.28382700397874,7,0.304591575816512,0.212782420349121,-0.28,-0.0907630845295011,0.00382700397873975,256.547114521665,247.011901030826,NA,NA,10.0843266086931,0.21,0.39,0.4
2018-07-22,"Aniak",-159.58,61.58,19.0494376698725,0.28,0,0.196175856618919,0.277665998243226,7,0.303073669191623,0.212782420349121,-0.28,-0.0838241433810812,-0.00233400175677367,257.249586822071,247.503449189815,NA,NA,10.4485254302601,0.21,0.39,0.4
2018-07-23,"Aniak",-159.58,61.58,18.3563160344501,0.27,0,0.190689891343188,0.296788576496759,7,0.305090833628469,0.212782420349121,-0.27,-0.0793101086568122,0.0267885764967592,255.524751201108,248.016201343876,NA,NA,10.2275102178933,0.21,0.39,0.4
2018-07-24,"Aniak",-159.58,61.58,18.9915101680514,0.27,0,0.182948654354547,0.282733271502364,7,0.305339233947394,0.212782420349121,-0.27,-0.0870513456454533,0.0127332715023637,255.844055939449,249.181138488392,NA,NA,9.78414111882889,0.21,0.39,0.4
2018-07-25,"Aniak",-159.58,61.58,19.2554421446546,0.27,0,0.180114216334328,0.268713874360124,7,0.305116153493679,0.212782420349121,-0.27,-0.0898857836656724,-0.00128612563987568,257.536517891155,251.554993095608,NA,NA,9.78200216302224,0.21,0.39,0.4
2018-07-26,"Aniak",-159.58,61.58,18.5250885470369,0.27,0,0.181375344944366,0.266314430267222,7,0.304896044415142,0.212782420349121,-0.27,-0.0886246550556338,-0.00368556973277817,258.033728179935,248.26216552627,NA,NA,9.67658620168875,0.21,0.39,0.4
2018-07-27,"Aniak",-159.58,61.58,NA,0.27,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-07-28,"Aniak",-159.58,61.58,17.6872633033337,0.26,0,0.180510001761051,NA,7,0.304452685861079,0.212782420349121,-0.26,-0.0794899982389486,NA,NA,248.5055625127,NA,NA,10.4234490090533,0.21,0.39,0.4
2018-07-29,"Aniak",-159.58,61.58,18.6556725032027,0.26,0,0.164376478448898,0.263794831463245,7,0.304232107813797,0.212782420349121,-0.26,-0.0956235215511024,0.00379483146324466,256.677734098325,252.605244137726,NA,NA,8.83718675682629,0.21,0.39,0.4
2018-07-30,"Aniak",-159.58,61.58,19.1434697102873,0.26,0,0.179020841539,0.237702441214606,7,0.304012941152236,0.212782420349121,-0.26,-0.0809791584609996,-0.0222975587853944,259.776920885655,251.620383705423,NA,NA,9.70278426176499,0.21,0.39,0.4
2018-07-31,"Aniak",-159.58,61.58,17.8726598401957,0.26,0,0.187128153572606,0.265809215774051,7,0.303792203099144,0.212782420349121,-0.26,-0.0728718464273944,0.00580921577405136,258.038608231109,247.38223016138,NA,NA,9.97096865142521,0.21,0.39,0.4
2018-08-01,"Aniak",-159.58,61.58,16.956655962283,0.32,0,0.198141206763703,0.27793655248777,7,0.303573313946503,0.212782420349121,-0.32,-0.121858793236297,-0.0420634475122301,255.832978504182,245.615278020791,NA,NA,10.5788181711353,0.21,0.39,0.4
2018-08-02,"Aniak",-159.58,61.58,16.4524325981534,0.28,0,0.184770703850793,0.307086130811212,7,0.303354113070805,0.212782420349121,-0.28,-0.0952292961492074,0.0270861308112116,253.245947903917,245.453728471422,NA,NA,10.2466765448062,0.21,0.39,0.4
2018-08-03,"Aniak",-159.58,61.58,17.5481565338083,0.35,0,0.181194388251484,0.272847857646182,7,0.303135640215307,0.212782420349121,-0.35,-0.168805611748516,-0.0771521423538182,254.898152312978,247.030568630192,NA,NA,9.74987554870448,0.21,0.39,0.4
2018-08-04,"Aniak",-159.58,61.58,NA,0.3,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-08-05,"Aniak",-159.58,61.58,17.3301209518478,0.29,0,0.223065486458543,NA,7,0.302578103427379,0.212782420349121,-0.29,-0.0669345135414567,NA,NA,241.343993305289,NA,NA,12.70764800681,0.21,0.39,0.4
2018-08-06,"Aniak",-159.58,61.58,16.5486077086408,0.37,0,0.212589032438933,0.343092956681921,7,0.302237756874273,0.212782420349121,-0.37,-0.157410967561067,-0.0269070433180791,250.380815899536,241.613032584039,NA,NA,11.4677108851334,0.21,0.39,0.4
2018-08-07,"Aniak",-159.58,61.58,15.4677650663068,0.34,0,0.216697019313951,0.32335832487394,7,0.301900800589043,0.212782420349121,-0.34,-0.123302980686049,-0.0166416751260601,251.063565598604,239.82026544998,NA,NA,11.7933033793804,0.21,0.39,0.4
2018-08-08,"Aniak",-159.58,61.58,15.3182898948845,0.32,0,0.205581170195445,0.32484166847609,7,0.301561109346942,0.212782420349121,-0.32,-0.114418829804555,0.00484166847608974,249.702147981597,242.083244379188,NA,NA,11.1532950298512,0.21,0.39,0.4
2018-08-09,"Aniak",-159.58,61.58,14.9839743436181,0.31,0,0.197547287360193,0.310280656881205,7,0.301234195595836,0.212782420349121,-0.31,-0.112452712639807,0.000280656881205099,250.942165279932,242.540759902015,NA,NA,11.1300978766346,0.21,0.39,0.4
2018-08-10,"Aniak",-159.58,61.58,15.9635239341725,0.3,0,0.19401076300502,0.292297641205516,7,0.300889802970478,0.212782420349121,-0.3,-0.105989236994979,-0.00770235879448383,251.985873015331,244.159072662961,NA,NA,10.7620930397996,0.21,0.39,0.4
2018-08-11,"Aniak",-159.58,61.58,16.8141705804305,0.3,0,0.21072177856788,0.295898322435296,7,0.300556616437342,0.212782420349121,-0.3,-0.0892782214321205,-0.00410167756470364,252.72902548755,242.251677122498,NA,NA,11.9932996991011,0.21,0.39,0.4
2018-08-12,"Aniak",-159.58,61.58,NA,0.29,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-08-13,"Aniak",-159.58,61.58,16.0373246273172,0.31,0,0.22611676608908,NA,7,0.299889731470313,0.212782420349121,-0.31,-0.0838832339109201,NA,NA,239.437266935506,NA,NA,12.8715708243291,0.21,0.39,0.4
2018-08-14,"Aniak",-159.58,61.58,14.0120590750945,0.38,0,0.221450960505362,0.347580983862122,7,0.299557696849908,0.212782420349121,-0.38,-0.158549039494638,-0.0324190161378781,248.862111312857,237.283253388033,NA,NA,12.0691451957809,0.21,0.39,0.4
2018-08-15,"Aniak",-159.58,61.58,14.7021477539708,0.36,0,0.219417074843963,0.336154055146986,7,0.299088500657522,0.212782420349121,-0.36,-0.140582925156037,-0.0238459448530143,247.431702306263,238.718154172657,NA,NA,11.9300882175684,0.21,0.39,0.4
2018-08-16,"Aniak",-159.58,61.58,14.6912015221191,0.33,0,0.203704406299351,0.331776164758642,7,0.298617341874924,0.212782420349121,-0.33,-0.126295593700649,0.0017761647586419,248.572569828452,240.282080955361,NA,NA,10.9282381610003,0.21,0.39,0.4
2018-08-17,"Aniak",-159.58,61.58,15.5988238361753,0.32,0,0.221683896818754,0.302843422260734,7,0.298149911074082,0.212782420349121,-0.32,-0.0983161031812465,-0.0171565777392661,250.48771433146,240.497076343129,NA,NA,12.480194257063,0.21,0.39,0.4
2018-08-18,"Aniak",-159.58,61.58,16.3116975614381,0.31,0,0.204075924603023,0.348251518529968,7,0.297679928194993,0.212782420349121,-0.31,-0.105924075396977,0.0382515185299678,248.794146951732,242.806904661835,NA,NA,11.0303778236985,0.21,0.39,0.4
2018-08-19,"Aniak",-159.58,61.58,16.4847050708678,0.3,0,0.206113056852461,0.308097522772072,7,0.297222638789149,0.212782420349121,-0.3,-0.0938869431475388,0.00809752277207232,251.783688441291,242.744278461066,NA,NA,11.1914384888823,0.21,0.39,0.4
2018-08-20,"Aniak",-159.58,61.58,NA,0.32,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-08-21,"Aniak",-159.58,61.58,15.5860515148361,0.31,0,0.190677397062712,NA,7,0.296287221109097,0.212782420349121,-0.31,-0.119322602937288,NA,NA,242.791747570177,NA,NA,10.5799452093286,0.21,0.39,0.4
2018-08-22,"Aniak",-159.58,61.58,15.7593825170718,0.3,0,0.203822586138778,0.280017602390832,7,0.29582430296564,0.212782420349121,-0.3,-0.0961774138612223,-0.0199823976091685,252.916814484184,242.02373611331,NA,NA,11.0542403478427,0.21,0.39,0.4
2018-08-23,"Aniak",-159.58,61.58,15.0604026053412,0.3,0,0.222602517181817,0.306554320419003,7,0.295365034570581,0.212782420349121,-0.3,-0.0773974828181834,0.00655432041900311,251.24624797898,238.878711220247,NA,NA,12.0681412681629,0.21,0.39,0.4
2018-08-24,"Aniak",-159.58,61.58,14.2346587506972,0.3,0,0.208216192148665,0.345762966182045,7,0.294904962585938,0.212782420349121,-0.3,-0.0917838078513353,0.0457629661820447,248.072529307333,239.339835810342,NA,NA,11.1829179212792,0.21,0.39,0.4
2018-08-25,"Aniak",-159.58,61.58,15.3830252815758,0.31,0,0.206261229004058,0.312734726769064,7,0.293323695940857,0.212782420349121,-0.31,-0.103738770995942,0.00273472676906411,249.363892416281,239.858824776127,NA,NA,11.078133756601,0.21,0.39,0.4
2018-08-26,"Aniak",-159.58,61.58,15.4832699308303,0.3,0,0.218048621742611,0.304260213855957,7,0.291754427010258,0.212782420349121,-0.3,-0.0819513782573888,0.00426021385595671,250.563124592794,240.186635045778,NA,NA,12.4302500088977,0.21,0.39,0.4
2018-08-27,"Aniak",-159.58,61.58,14.8213259542798,0.32,0,0.202267236116844,0.330657559415849,7,0.290197069576653,0.212782420349121,-0.32,-0.117732763883156,0.010657559415849,249.254741107996,241.302628827816,NA,NA,10.9121562215064,0.21,0.39,0.4
2018-08-28,"Aniak",-159.58,61.58,NA,0.31,NA,NA,NA,NA,NA,0.212782420349121,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.39,0.4
2018-08-29,"Aniak",-159.58,61.58,14.6415192692577,0.3,0,0.214243280616402,NA,7,0.287116456707962,0.212782420349121,-0.3,-0.0857567193835979,NA,NA,237.136257190464,NA,NA,12.302080902334,0.21,0.39,0.4
2018-08-30,"Aniak",-159.58,61.58,14.2030317756272,0.3,0,0.211949274275651,0.316632652197062,7,0.285593629457711,0.212782420349121,-0.3,-0.0880507257243492,0.0166326521970622,248.383954761961,239.266518595214,NA,NA,11.5454467779135,0.21,0.39,0.4
2018-08-31,"Aniak",-159.58,61.58,13.5472742873052,0.32,0,0.21419935260823,0.326173030650145,7,0.284082083975762,0.212782420349121,-0.32,-0.10580064739177,0.00617303065014457,248.263723735163,238.789056583474,NA,NA,11.6631673389305,0.21,0.39,0.4
